0	1	22.1587	0.00303793
1	2	22.3016	0.14288
0	1	22.3024	0.000768973
1	2	22.385	0.082634
0	1	22.3887	0.00367149
1	2	22.3949	0.00624915
0	1	22.4017	0.0067456
1	2	22.4366	0.0349527
0	1	22.4501	0.0134371
1	2	23.3585	0.908421
0	1	23.3666	0.00816406
1	2	23.5422	0.175532
0	1	23.5457	0.00351619
1	2	23.7589	0.213154
0	1	23.7699	0.011023
1	2	23.8583	0.0883903
0	1	23.8598	0.00152859
1	2	24.0768	0.217001
0	1	24.0801	0.0033064
1	2	24.1683	0.0881815
0	1	24.1685	0.000263483
1	2	24.3274	0.158837
0	1	24.3289	0.00146887
1	2	24.3799	0.0510606
0	1	24.3834	0.00348087
1	2	24.4355	0.0520716
0	1	24.4391	0.00359198
1	2	24.5276	0.0885423
0	1	24.543	0.0154365
1	2	24.7342	0.191145
0	1	24.7355	0.00133735
1	2	24.7808	0.0452676
0	1	24.7835	0.0027439
1	2	24.803	0.0194598
0	1	24.8064	0.00339859
1	2	24.8938	0.0873863
0	1	24.8948	0.00107083
1	2	24.9136	0.0187613
0	1	24.9186	0.00498439
1	2	25.0201	0.101527
0	1	25.021	0.000891293
1	2	25.1391	0.118095
0	1	25.1393	0.000150407
1	2	25.966	0.826756
0	1	25.9695	0.00349681
1	2	26.2954	0.325876
0	1	26.3038	0.00839502
1	2	26.3223	0.0185068
0	1	26.3289	0.00663394
1	2	26.5971	0.268207
0	1	26.5991	0.00201422
1	2	27.1698	0.570675
0	1	27.1786	0.00881901
1	2	27.5537	0.375039
0	1	27.5609	0.00722739
1	2	27.7385	0.177584
0	1	27.7411	0.00260762
1	2	27.8862	0.145074
0	1	27.8921	0.0059477
1	2	28.0467	0.154601
0	1	28.0519	0.00516157
1	2	28.2288	0.176962
0	1	28.2566	0.027765
1	2	28.3944	0.137771
0	1	28.4119	0.0174974
1	2	28.6133	0.201471
0	1	28.6232	0.00985721
1	2	28.8218	0.198649
0	1	28.8227	0.000833093
1	2	28.8392	0.0164816
0	1	28.8413	0.00210987
1	2	28.9189	0.0776228
0	1	28.9293	0.0103654
1	2	29.3122	0.382915
0	1	29.3135	0.00136234
1	2	29.8465	0.532962
0	1	29.8488	0.00228655
1	2	30.2119	0.363102
0	1	30.2169	0.00504429
1	2	30.3427	0.125776
0	1	30.3441	0.00136434
1	2	30.6582	0.314147
0	1	30.6583	9.47363e-005
1	2	30.896	0.237708
0	1	30.8963	0.000243737
1	2	31.8177	0.921443
0	1	31.819	0.00130754
1	2	32.0089	0.189848
0	1	32.0156	0.00672389
1	2	32.0818	0.0661866
0	1	32.0826	0.000812945
1	2	32.3839	0.301271
0	1	32.3877	0.00384359
1	2	32.7167	0.328951
0	1	32.7196	0.00291015
1	2	32.8424	0.122799
0	1	32.8447	0.00230878
1	2	32.8592	0.0145424
0	1	32.8603	0.00108446
1	2	32.8738	0.0135472
0	1	32.8769	0.00300526
1	2	33.0605	0.183668
0	1	33.0693	0.00875444
1	2	33.4396	0.370279
0	1	33.44	0.000411544
1	2	33.9356	0.495637
0	1	33.9359	0.000313434
1	2	34.0029	0.0669529
0	1	34.0044	0.00152962
1	2	34.0054	0.00102192
0	1	34.0076	0.00220169
1	2	34.0626	0.054943
0	1	34.0642	0.00166019
1	2	34.0752	0.0109644
0	1	34.0798	0.00464124
1	2	34.1214	0.0415443
0	1	34.1282	0.00677924
1	2	34.325	0.196877
0	1	34.3281	0.00305589
1	2	34.5283	0.200221
0	1	34.5297	0.00143399
1	2	34.5359	0.00619878
0	1	34.5365	0.000609596
1	2	34.5599	0.0233934
0	1	34.5616	0.00166509
1	2	34.5764	0.0147986
0	1	34.5897	0.0133087
1	2	34.8711	0.281397
0	1	34.8734	0.0022589
1	2	35.3937	0.520306
0	1	35.3991	0.00546355
1	2	35.8711	0.471927
0	1	35.8716	0.000559855
1	2	35.9577	0.0860679
0	1	35.9645	0.00677687
1	2	36.2174	0.252916
0	1	36.2189	0.00151204
1	2	36.7719	0.552955
0	1	36.774	0.00211453
1	2	36.8318	0.0578642
0	1	36.8338	0.00198894
1	2	37.0444	0.210584
0	1	37.0504	0.0059447
1	2	37.0504	4.27305e-005
0	1	37.0596	0.00919805
1	2	37.1446	0.084982
0	1	37.1469	0.00229089
1	2	37.2284	0.0815391
0	1	37.2407	0.0123421
1	2	37.3784	0.137637
0	1	37.3959	0.0175481
1	2	37.7441	0.348184
0	1	37.7449	0.000834535
1	2	38.1376	0.392673
0	1	38.1379	0.000243417
1	2	38.6226	0.484735
0	1	38.6261	0.00350818
1	2	38.6893	0.0631422
0	1	38.6932	0.00390219
1	2	39.154	0.460865
0	1	39.1549	0.000874907
1	2	39.2328	0.07792
0	1	39.2382	0.00535506
1	2	39.5056	0.267416
0	1	39.5061	0.000544007
1	2	39.5305	0.0243425
0	1	39.5337	0.00322285
1	2	39.6912	0.157491
0	1	39.6935	0.00232527
1	2	40.0252	0.331688
0	1	40.0261	0.000859299
1	2	40.1214	0.0953272
0	1	40.1269	0.00547083
1	2	40.1746	0.047763
0	1	40.1751	0.000478764
1	2	40.2153	0.040204
0	1	40.2175	0.00222117
1	2	40.236	0.0184733
0	1	40.2441	0.0081508
1	2	40.3452	0.101031
0	1	40.349	0.0038614
1	2	40.4647	0.115708
0	1	40.4648	5.69348e-005
1	2	40.5121	0.0472753
0	1	40.5128	0.000747486
1	2	40.6361	0.123307
0	1	40.641	0.00490237
1	2	41.1052	0.464132
0	1	41.1129	0.00775484
1	2	41.2115	0.098618
0	1	41.2119	0.000382633
1	2	41.2698	0.0578398
0	1	41.2727	0.00289297
1	2	42.0132	0.740523
0	1	42.0207	0.00755038
1	2	42.1563	0.135607
0	1	42.1589	0.0025463
1	2	42.46	0.301106
0	1	42.4607	0.000682524
1	2	42.753	0.29236
0	1	42.762	0.00893338
1	2	42.7664	0.00441871
0	1	42.7741	0.00770543
1	2	42.9385	0.164439
0	1	42.9407	0.00213483
1	2	42.9904	0.0497334
0	1	42.9964	0.00603418
1	2	43.0099	0.0134296
0	1	43.0168	0.00689241
1	2	43.0855	0.0687869
0	1	43.0905	0.00496911
1	2	43.8378	0.74732
0	1	43.8418	0.00400141
1	2	43.9378	0.0959475
0	1	43.9417	0.00391286
1	2	44.1547	0.212959
0	1	44.1569	0.0022295
1	2	44.1818	0.0249155
0	1	44.1886	0.00677391
1	2	44.2201	0.0314935
0	1	44.2259	0.00588542
1	2	44.3665	0.140586
0	1	44.3667	0.000215619
1	2	44.3686	0.00180259
0	1	44.3707	0.00213202
1	2	44.4134	0.0426669
0	1	44.423	0.00965218
1	2	44.541	0.118029
0	1	44.5536	0.0125274
1	2	44.6297	0.076099
0	1	44.6333	0.00367626
1	2	44.8575	0.224191
0	1	44.8613	0.00379772
1	2	45.0745	0.213207
0	1	45.0811	0.00660699
1	2	45.0875	0.00640665
0	1	45.0902	0.00269736
1	2	45.1613	0.0710553
0	1	45.1638	0.00255164
1	2	45.4591	0.295251
0	1	45.4616	0.00247796
1	2	45.6257	0.16412
0	1	45.6332	0.00755177
1	2	45.6374	0.00415056
0	1	45.6473	0.00991895
1	2	45.7323	0.0849447
0	1	45.7337	0.00140379
1	2	46.1377	0.404079
0	1	46.1406	0.00290087
1	2	46.3876	0.246974
0	1	46.3912	0.00359731
1	2	46.4017	0.0105071
0	1	46.4085	0.00677332
1	2	46.7198	0.31129
0	1	46.7255	0.00573712
1	2	46.7748	0.04928
0	1	46.7783	0.00346497
1	2	47.1944	0.416126
0	1	47.2076	0.0131921
1	2	47.2563	0.0487575
0	1	47.2604	0.00404029
1	2	47.5821	0.321747
0	1	47.5832	0.00107802
1	2	47.6831	0.0999013
0	1	47.6919	0.00882971
1	2	47.7896	0.0977006
0	1	47.7961	0.00642776
1	2	47.8891	0.0930204
0	1	47.8999	0.0107708
1	2	47.9365	0.0366609
0	1	47.9442	0.00762555
1	2	48.0066	0.0624904
0	1	48.0074	0.000738457
1	2	48.027	0.0196415
0	1	48.0296	0.00259709
1	2	48.3732	0.343573
0	1	48.3753	0.00215898
1	2	48.4954	0.12001
0	1	48.499	0.00363442
1	2	48.601	0.102025
0	1	48.6042	0.00319994
1	2	48.8508	0.246618
0	1	48.8524	0.0015773
1	2	48.9448	0.0923898
0	1	48.9476	0.00283883
1	2	49.0893	0.141612
0	1	49.1041	0.0148264
1	2	49.3961	0.292018
0	1	49.4163	0.020214
1	2	49.5632	0.146898
0	1	49.5647	0.00152113
1	2	49.856	0.291231
0	1	49.8569	0.000925146
1	2	49.9564	0.0995094
0	1	49.959	0.00260582
1	2	50.4196	0.46056
0	1	50.4236	0.00399191
1	2	50.5557	0.132173
0	1	50.5617	0.0059991
1	2	50.7025	0.140783
0	1	50.709	0.00650731
1	2	50.9122	0.203149
0	1	50.9131	0.000884732
1	2	51.0041	0.0910766
0	1	51.006	0.00183088
1	2	51.237	0.231009
0	1	51.2476	0.0105836
1	2	51.2497	0.00212928
0	1	51.2596	0.00990013
1	2	51.7352	0.475579
0	1	51.7384	0.00323187
1	2	51.9473	0.208859
0	1	51.9473	9.34923e-005
1	2	51.9874	0.0400996
0	1	51.9916	0.00417668
1	2	52.0356	0.0439706
0	1	52.0369	0.00130159
1	2	52.0407	0.00380189
0	1	52.0443	0.00359292
1	2	52.1429	0.098628
0	1	52.1451	0.00213904
1	2	52.194	0.0489367
0	1	52.1961	0.00205917
1	2	52.2994	0.103371
0	1	52.3039	0.0044959
1	2	52.3902	0.0863027
0	1	52.3909	0.000722564
1	2	52.3935	0.00253685
0	1	52.4169	0.0233843
1	2	52.7491	0.332266
0	1	52.7577	0.00857235
1	2	52.9979	0.240207
0	1	53.0093	0.0113444
1	2	53.2007	0.191495
0	1	53.205	0.00423151
1	2	53.4581	0.253089
0	1	53.4639	0.00580244
1	2	53.7188	0.254959
0	1	53.7267	0.00787722
1	2	53.8951	0.168366
0	1	53.8963	0.00118749
1	2	53.9	0.00373969
0	1	53.9161	0.0160817
1	2	54.2992	0.383164
0	1	54.2998	0.000570105
1	2	54.6103	0.310511
0	1	54.6113	0.000933599
1	2	55.3318	0.720518
0	1	55.3359	0.0041315
1	2	55.6355	0.299544
0	1	55.6427	0.0072677
1	2	55.8578	0.215113
0	1	55.8627	0.00482607
1	2	56.072	0.209328
0	1	56.0816	0.009627
1	2	56.3816	0.299954
0	1	56.3865	0.00492234
1	2	56.3919	0.00539453
0	1	56.3923	0.000390711
1	2	56.4921	0.0998007
0	1	56.5044	0.0123619
1	2	56.8505	0.346072
0	1	56.8537	0.00314297
1	2	57.0198	0.166154
0	1	57.0216	0.00183264
1	2	57.0432	0.0215222
0	1	57.0503	0.00712737
1	2	57.396	0.345659
0	1	57.3998	0.00381733
1	2	57.4396	0.0397865
0	1	57.4551	0.0155038
1	2	57.7958	0.340736
0	1	57.7968	0.00101051
1	2	57.8373	0.0405027
0	1	57.841	0.00370627
1	2	57.8615	0.0205053
0	1	57.8629	0.00136675
1	2	58.1677	0.30477
0	1	58.168	0.00037243
1	2	58.2984	0.130373
0	1	58.3074	0.00896995
1	2	58.3864	0.0790677
0	1	58.395	0.00856388
1	2	59.512	1.117
0	1	59.5137	0.0016877
1	2	59.5332	0.0194867
0	1	59.5397	0.00656257
1	2	59.9643	0.424564
0	1	59.9645	0.000188449
1	2	60.3658	0.401291
0	1	60.3709	0.00514703
1	2	60.529	0.158096
0	1	60.5331	0.00408051
1	2	60.7029	0.169773
0	1	60.7042	0.00135453
1	2	60.7157	0.0114679
0	1	60.725	0.00929895
1	2	60.7669	0.0419203
0	1	60.768	0.00109984
1	2	60.7723	0.00423159
0	1	60.7765	0.0042647
1	2	60.9801	0.203588
0	1	60.9826	0.00249879
1	2	61.0926	0.109989
0	1	61.0964	0.00376943
1	2	61.5444	0.448019
0	1	61.5473	0.00290796
1	2	61.6214	0.0740998
0	1	61.6238	0.00239204
1	2	61.6259	0.00211694
0	1	61.6292	0.00325435
1	2	61.9991	0.369969
0	1	62.0018	0.00266527
1	2	62.0759	0.0741617
0	1	62.0794	0.00348117
1	2	62.298	0.218596
0	1	62.2999	0.00185471
1	2	62.4088	0.108881
0	1	62.4093	0.000554908
1	2	62.4199	0.0106294
0	1	62.4241	0.00412871
1	2	62.5282	0.104171
0	1	62.5459	0.0176983
1	2	62.8917	0.345762
0	1	62.8965	0.00482888
1	2	63.1389	0.24241
0	1	63.1538	0.014883
1	2	63.2816	0.127732
0	1	63.2838	0.00225507
1	2	63.2972	0.0133513
0	1	63.2975	0.000378022
1	2	63.4357	0.138136
0	1	63.4357	1.9841e-006
1	2	63.4967	0.0610192
0	1	63.4989	0.00219198
1	2	63.599	0.100103
0	1	63.6169	0.0179132
1	2	63.8824	0.265519
0	1	63.8885	0.00611077
1	2	63.9489	0.0603578
0	1	63.966	0.0171041
1	2	64.4585	0.492461
0	1	64.4669	0.00848415
1	2	64.6199	0.152955
0	1	64.625	0.00510026
1	2	64.7483	0.123341
0	1	64.7506	0.00222831
1	2	65.046	0.295411
0	1	65.0466	0.000627037
1	2	65.0664	0.0198167
0	1	65.0684	0.00202473
1	2	65.7883	0.719847
0	1	65.8002	0.011901
1	2	65.8661	0.065864
0	1	65.8782	0.012153
1	2	65.9852	0.107017
0	1	65.9868	0.00157814
1	2	66.107	0.120188
0	1	66.1121	0.00507662
1	2	66.2336	0.121562
0	1	66.2394	0.00579319
1	2	66.2413	0.00190732
0	1	66.2431	0.00173131
1	2	66.3101	0.0670809
0	1	66.3134	0.00323654
1	2	66.6507	0.337312
0	1	66.6525	0.00182231
1	2	66.6699	0.0174317
0	1	66.6711	0.00112404
1	2	66.7689	0.0978101
0	1	66.769	0.00014365
1	2	66.9355	0.166519
0	1	66.9473	0.0117869
1	2	67.0982	0.150842
0	1	67.1048	0.00658302
1	2	67.1967	0.0919833
0	1	67.2053	0.00856727
1	2	67.3915	0.186191
0	1	67.3969	0.00539664
1	2	67.4592	0.0623486
0	1	67.4639	0.00467728
1	2	67.5024	0.0384283
0	1	67.5252	0.0228412
1	2	67.7457	0.220518
0	1	67.7526	0.00688515
1	2	67.8012	0.0485706
0	1	67.8014	0.000187974
1	2	67.8902	0.0888942
0	1	67.8911	0.000820491
1	2	68.1021	0.211021
0	1	68.1062	0.00408223
1	2	69.0766	0.9704
0	1	69.0812	0.00464743
1	2	69.1829	0.10169
0	1	69.1862	0.00329607
1	2	69.2444	0.0581498
0	1	69.2451	0.000718334
1	2	69.4547	0.209659
0	1	69.468	0.013235
1	2	69.5099	0.0419429
0	1	69.5203	0.0104326
1	2	69.7152	0.19483
0	1	69.7243	0.00916932
1	2	69.9536	0.229216
0	1	69.9578	0.00419818
1	2	70.09	0.132268
0	1	70.0905	0.000461163
1	2	70.2303	0.139811
0	1	70.2316	0.00130892
1	2	70.4522	0.220554
0	1	70.4546	0.00245796
1	2	71.046	0.591406
0	1	71.0468	0.000783231
1	2	71.122	0.0751813
0	1	71.1321	0.0101482
1	2	71.2735	0.141339
0	1	71.2799	0.00647322
1	2	71.2863	0.00633104
0	1	71.2913	0.0050468
1	2	71.4451	0.15381
0	1	71.4474	0.00230587
1	2	71.708	0.260607
0	1	71.7091	0.00101201
1	2	71.8153	0.106195
0	1	71.8259	0.0106422
1	2	72.0669	0.241021
0	1	72.0888	0.0219051
1	2	72.1138	0.0249639
0	1	72.118	0.00425004
1	2	72.3697	0.251624
0	1	72.3704	0.000690752
1	2	72.649	0.2786
0	1	72.6538	0.0048841
1	2	72.7277	0.0738789
0	1	72.7294	0.00171386
1	2	73.2203	0.490892
0	1	73.2283	0.00800419
1	2	74.9859	1.75755
0	1	75.0031	0.0172127
1	2	75.1187	0.115664
0	1	75.1194	0.000616669
1	2	75.3365	0.217163
0	1	75.338	0.00142505
1	2	75.4577	0.119766
0	1	75.4619	0.00416052
1	2	75.7438	0.281921
0	1	75.764	0.020214
1	2	75.809	0.0450151
0	1	75.8121	0.00303037
1	2	76.017	0.204927
0	1	76.0233	0.0063008
1	2	76.2461	0.222847
0	1	76.2496	0.00348485
1	2	76.4906	0.241021
0	1	76.4918	0.00115086
1	2	76.5901	0.0983483
0	1	76.5915	0.00138886
1	2	76.7212	0.129648
0	1	76.7314	0.0102078
1	2	76.8475	0.116122
0	1	76.8574	0.00989902
1	2	77.0201	0.162683
0	1	77.0202	0.000137058
1	2	77.054	0.0337857
0	1	77.0542	0.000207341
1	2	77.1586	0.104387
0	1	77.16	0.0014133
1	2	77.2646	0.104582
0	1	77.2765	0.0118747
1	2	77.7249	0.44842
0	1	77.7305	0.00559029
1	2	77.7351	0.00459975
0	1	77.7409	0.00586368
1	2	77.9804	0.239418
0	1	77.9858	0.00541915
1	2	78.0454	0.0595835
0	1	78.0463	0.000935254
1	2	78.1299	0.0835959
0	1	78.134	0.00413115
1	2	78.465	0.330921
0	1	78.4686	0.00360829
1	2	78.4794	0.0108548
0	1	78.4795	3.39908e-005
1	2	78.5604	0.0809435
0	1	78.5649	0.00451167
1	2	78.6049	0.0399504
0	1	78.6087	0.00383965
1	2	79.168	0.559255
0	1	79.1704	0.00245447
1	2	79.2675	0.0971145
0	1	79.2797	0.0121965
1	2	79.4762	0.196469
0	1	79.4801	0.00387861
1	2	79.5538	0.0737553
0	1	79.5704	0.01659
1	2	79.598	0.02756
0	1	79.6039	0.00589583
1	2	80.307	0.703153
0	1	80.3088	0.00174773
1	2	80.3416	0.0328628
0	1	80.3472	0.00560852
1	2	80.5186	0.171363
0	1	80.525	0.00643108
1	2	80.642	0.117008
0	1	80.6428	0.000730857
1	2	81.4025	0.759734
0	1	81.4099	0.00736726
1	2	81.6475	0.237668
0	1	81.6542	0.00662992
1	2	81.7945	0.140377
0	1	81.7948	0.000299481
1	2	82.0557	0.260899
0	1	82.0588	0.00302702
1	2	82.1505	0.0917224
0	1	82.1658	0.0152623
1	2	82.7016	0.535876
0	1	82.7025	0.000879089
1	2	82.7972	0.0947186
0	1	82.799	0.00181243
1	2	82.9095	0.110508
0	1	82.9302	0.0206404
1	2	82.9682	0.037985
0	1	82.973	0.00478538
1	2	83.4796	0.506628
0	1	83.4843	0.00473831
1	2	83.726	0.241714
0	1	83.7295	0.00345004
1	2	84.0017	0.272238
0	1	84.0023	0.00059892
1	2	84.0343	0.0320157
0	1	84.0411	0.00677155
1	2	84.8311	0.789974
0	1	84.8332	0.00214607
1	2	84.8432	0.00998675
0	1	84.853	0.00978757
1	2	84.906	0.0529526
0	1	84.9106	0.00462891
1	2	85.2305	0.319865
0	1	85.2333	0.00285961
1	2	85.7741	0.54083
0	1	85.7776	0.00343971
1	2	85.8408	0.0632175
0	1	85.8415	0.000746423
1	2	86.0858	0.244203
0	1	86.0936	0.00787796
1	2	86.3975	0.303875
0	1	86.4039	0.00634838
1	2	86.6607	0.256846
0	1	86.6617	0.00102679
1	2	86.6805	0.0187278
0	1	86.6902	0.00976492
1	2	86.8499	0.159717
0	1	86.8554	0.00548178
1	2	87.0868	0.231359
0	1	87.0879	0.00111164
1	2	87.1958	0.107915
0	1	87.1999	0.00405332
1	2	87.2121	0.0122516
0	1	87.2147	0.00263106
1	2	87.3223	0.107528
0	1	87.3304	0.00816562
1	2	87.3705	0.0400697
0	1	87.3752	0.00472141
1	2	87.5451	0.169887
0	1	87.5503	0.00522973
1	2	88.0338	0.483499
0	1	88.034	0.000184015
1	2	88.0966	0.0625572
0	1	88.0978	0.00120164
1	2	88.2572	0.15946
0	1	88.2586	0.00133696
1	2	89.0915	0.832946
0	1	89.0925	0.000926431
1	2	89.1533	0.0608785
0	1	89.1592	0.00587751
1	2	89.5084	0.349231
0	1	89.5085	9.085e-005
1	2	89.6828	0.17423
0	1	89.6838	0.00104951
1	2	90.0133	0.329457
0	1	90.0139	0.00063656
1	2	90.2627	0.24883
0	1	90.27	0.00724946
1	2	90.3605	0.0905287
0	1	90.3607	0.000195109
1	2	90.7532	0.392543
0	1	90.7578	0.00459475
1	2	90.7681	0.0102885
0	1	90.77	0.00187664
1	2	90.8414	0.0714388
0	1	90.8473	0.00590129
1	2	91.3181	0.470767
0	1	91.3195	0.00136675
1	2	91.4239	0.104459
0	1	91.4291	0.00518433
1	2	91.5478	0.118691
0	1	91.5549	0.0071242
1	2	91.642	0.087103
0	1	91.6449	0.0028305
1	2	91.9399	0.295037
0	1	91.9402	0.000278625
1	2	92.1921	0.251903
0	1	92.1952	0.00313411
1	2	92.4405	0.245261
0	1	92.4537	0.0131644
1	2	92.69	0.23635
0	1	92.6986	0.00863975
1	2	92.8461	0.147458
0	1	92.8505	0.00439382
1	2	92.8834	0.0328844
0	1	92.9003	0.0168805
